 Year Tse_N Tse_0 Tse_P Ts_N Ts_0 Ts_P
  5.89167E+01  2.06429E-01  3.21111E-01  7.22500E-01  1.03150E-01  1.24410E-01  1.55155E-01
  5.90000E+01  2.04762E-01  3.18519E-01  7.16667E-01  1.03322E-01  1.24646E-01  1.55493E-01
  5.90833E+01  2.04643E-01  3.18333E-01  7.16250E-01  1.03482E-01  1.24870E-01  1.55818E-01
  5.91667E+01  2.04524E-01  3.18148E-01  7.15833E-01  1.03643E-01  1.25095E-01  1.56143E-01
  5.92500E+01  2.04405E-01  3.17963E-01  7.15417E-01  1.03806E-01  1.25319E-01  1.56467E-01
  5.93333E+01  2.04286E-01  3.17778E-01  7.15000E-01  1.03967E-01  1.25542E-01  1.56790E-01
  5.94167E+01  2.04167E-01  3.17593E-01  7.14583E-01  1.04128E-01  1.25763E-01  1.57110E-01
  5.95000E+01  2.04048E-01  3.17407E-01  7.14167E-01  1.04287E-01  1.25983E-01  1.57427E-01
  5.95833E+01  2.03929E-01  3.17222E-01  7.13750E-01  1.04444E-01  1.26199E-01  1.57742E-01
  5.96667E+01  2.03810E-01  3.17037E-01  7.13333E-01  1.04599E-01  1.26413E-01  1.58053E-01
  5.97500E+01  2.03690E-01  3.16852E-01  7.12917E-01  1.04751E-01  1.26624E-01  1.58360E-01
  5.98333E+01  2.03571E-01  3.16667E-01  7.12500E-01  1.04901E-01  1.26832E-01  1.58665E-01
  5.99167E+01  2.03452E-01  3.16481E-01  7.12083E-01  1.05048E-01  1.27036E-01  1.58965E-01
  6.00000E+01  2.03333E-01  3.16296E-01  7.11667E-01  1.05192E-01  1.27238E-01  1.59262E-01
  6.00833E+01  1.90555E-01  2.96419E-01  6.66943E-01  1.05218E-01  1.27320E-01  1.59439E-01
  6.01667E+01  1.77778E-01  2.76543E-01  6.22222E-01  1.05019E-01  1.27176E-01  1.59390E-01
  6.02500E+01  1.65000E-01  2.56667E-01  5.77500E-01  1.04615E-01  1.26825E-01  1.59130E-01
  6.03333E+01  1.52222E-01  2.36790E-01  5.32776E-01  1.04023E-01  1.26282E-01  1.58675E-01
  6.04167E+01  1.39444E-01  2.16913E-01  4.88055E-01  1.03256E-01  1.25560E-01  1.58036E-01
  6.05000E+01  1.26667E-01  1.97037E-01  4.43333E-01  1.02327E-01  1.24670E-01  1.57223E-01
  6.05833E+01  1.13889E-01  1.77160E-01  3.98610E-01  1.01246E-01  1.23621E-01  1.56246E-01
  6.06667E+01  1.01111E-01  1.57284E-01  3.53888E-01  1.00020E-01  1.22422E-01  1.55111E-01
  6.07500E+01  8.83333E-02  1.37407E-01  3.09167E-01  9.86587E-02  1.21079E-01  1.53825E-01
  6.08333E+01  7.55552E-02  1.17530E-01  2.64443E-01  9.71680E-02  1.19600E-01  1.52394E-01
  6.09167E+01  6.27776E-02  9.76540E-02  2.19722E-01  9.55544E-02  1.17990E-01  1.50824E-01
  6.10000E+01  5.00000E-02  7.77778E-02  1.75000E-01  9.38236E-02  1.16254E-01  1.49120E-01
  6.10833E+01  5.26191E-02  8.18520E-02  1.84167E-01  9.21219E-02  1.14538E-01  1.47427E-01
  6.11667E+01  5.52381E-02  8.59260E-02  1.93333E-01  9.05827E-02  1.12978E-01  1.45880E-01
  6.12500E+01  5.78572E-02  9.00000E-02  2.02500E-01  8.91865E-02  1.11553E-01  1.44462E-01
  6.13333E+01  6.04763E-02  9.40742E-02  2.11667E-01  8.79169E-02  1.10251E-01  1.43160E-01
  6.14167E+01  6.30953E-02  9.81482E-02  2.20833E-01  8.67609E-02  1.09057E-01  1.41961E-01
  6.15000E+01  6.57143E-02  1.02222E-01  2.30000E-01  8.57078E-02  1.07963E-01  1.40859E-01
  6.15833E+01  6.83334E-02  1.06296E-01  2.39167E-01  8.47487E-02  1.06960E-01  1.39844E-01
  6.16667E+01  7.09524E-02  1.10370E-01  2.48333E-01  8.38762E-02  1.06042E-01  1.38910E-01
  6.17500E+01  7.35714E-02  1.14444E-01  2.57500E-01  8.30837E-02  1.05202E-01  1.38052E-01
  6.18333E+01  7.61906E-02  1.18519E-01  2.66667E-01  8.23656E-02  1.04436E-01  1.37266E-01
  6.19167E+01  7.88096E-02  1.22593E-01  2.75833E-01  8.17168E-02  1.03738E-01  1.36547E-01
  6.20000E+01  8.14286E-02  1.26667E-01  2.85000E-01  8.11329E-02  1.03104E-01  1.35892E-01
  6.20833E+01  7.08727E-02  1.10246E-01  2.48054E-01  8.04893E-02  1.02411E-01  1.35175E-01
  6.21667E+01  6.03173E-02  9.38269E-02  2.11111E-01  7.96722E-02  1.01543E-01  1.34284E-01
  6.22500E+01  4.97619E-02  7.74074E-02  1.74167E-01  7.86989E-02  1.00518E-01  1.33231E-01
  6.23333E+01  3.92060E-02  6.09871E-02  1.37221E-01  7.75840E-02  9.93483E-02  1.32031E-01
  6.24167E+01  2.86506E-02  4.45676E-02  1.00277E-01  7.63392E-02  9.80450E-02  1.30694E-01
  6.25000E+01  1.80952E-02  2.81481E-02  6.33333E-02  7.49741E-02  9.66173E-02  1.29226E-01
  6.25833E+01  7.53936E-03  1.17279E-02  2.63877E-02  7.34969E-02  9.50726E-02  1.27637E-01
  6.26667E+01 -3.01604E-03 -4.69163E-03 -1.05562E-02  7.19147E-02  9.34176E-02  1.25931E-01
  6.27500E+01 -1.35714E-02 -2.11111E-02 -4.75000E-02  7.02334E-02  9.16580E-02  1.24113E-01
  6.28333E+01 -2.41273E-02 -3.75314E-02 -8.44456E-02  6.84586E-02  8.97988E-02  1.22190E-01
  6.29167E+01 -3.46827E-02 -5.39509E-02 -1.21390E-01  6.65950E-02  8.78446E-02  1.20164E-01
  6.30000E+01 -4.52381E-02 -7.03704E-02 -1.58333E-01  6.46470E-02  8.57993E-02  1.18040E-01
  6.30833E+01 -6.12307E-02 -9.52477E-02 -2.14307E-01  6.25686E-02  8.36170E-02  1.15771E-01
  6.31667E+01 -7.72225E-02 -1.20124E-01 -2.70279E-01  6.03179E-02  8.12551E-02  1.13313E-01
  6.32500E+01 -9.32143E-02 -1.45000E-01 -3.26250E-01  5.79068E-02  7.87247E-02  1.10679E-01
  6.33333E+01 -1.09207E-01 -1.69877E-01 -3.82224E-01  5.53453E-02  7.60354E-02  1.07875E-01
  6.34167E+01 -1.25199E-01 -1.94753E-01 -4.38195E-01  5.26422E-02  7.31952E-02  1.04911E-01
  6.35000E+01 -1.41190E-01 -2.19630E-01 -4.94167E-01  4.98051E-02  7.02113E-02  1.01791E-01
  6.35833E+01 -1.57183E-01 -2.44507E-01 -5.50141E-01  4.68406E-02  6.70901E-02  9.85231E-02
  6.36667E+01 -1.73175E-01 -2.69383E-01 -6.06112E-01  4.37547E-02  6.38371E-02  9.51115E-02
  6.37500E+01 -1.89167E-01 -2.94259E-01 -6.62083E-01  4.05528E-02  6.04576E-02  9.15611E-02
  6.38333E+01 -2.05159E-01 -3.19137E-01 -7.18057E-01  3.72398E-02  5.69560E-02  8.78764E-02
  6.39167E+01 -2.21151E-01 -3.44013E-01 -7.74029E-01  3.38202E-02  5.33369E-02  8.40613E-02
  6.40000E+01 -2.37143E-01 -3.68889E-01 -8.30000E-01  3.02982E-02  4.96040E-02  8.01196E-02
  6.40833E+01 -2.32420E-01 -3.61543E-01 -8.13472E-01  2.68674E-02  4.59510E-02  7.62445E-02
  6.41667E+01 -2.27698E-01 -3.54197E-01 -7.96943E-01  2.37045E-02  4.25557E-02  7.26150E-02
  6.42500E+01 -2.22976E-01 -3.46852E-01 -7.80417E-01  2.07807E-02  3.93914E-02  6.92065E-02
  6.43333E+01 -2.18254E-01 -3.39506E-01 -7.63888E-01  1.80715E-02  3.64353E-02  6.59980E-02
  6.44167E+01 -2.13531E-01 -3.32160E-01 -7.47360E-01  1.55572E-02  3.36694E-02  6.29728E-02
  6.45000E+01 -2.08810E-01 -3.24815E-01 -7.30833E-01  1.32216E-02  3.10786E-02  6.01173E-02
  6.45833E+01 -2.04087E-01 -3.17469E-01 -7.14305E-01  1.10508E-02  2.86502E-02  5.74196E-02
  6.46667E+01 -1.99365E-01 -3.10123E-01 -6.97777E-01  9.03314E-03  2.63733E-02  5.48700E-02
  6.47500E+01 -1.94643E-01 -3.02778E-01 -6.81250E-01  7.15813E-03  2.42382E-02  5.24596E-02
  6.48333E+01 -1.89920E-01 -2.95432E-01 -6.64722E-01  5.41672E-03  2.22366E-02  5.01809E-02
  6.49167E+01 -1.85198E-01 -2.88086E-01 -6.48193E-01  3.80082E-03  2.03611E-02  4.80269E-02
  6.50000E+01 -1.80476E-01 -2.80741E-01 -6.31667E-01  2.30319E-03  1.86049E-02  4.59917E-02
  6.50833E+01 -1.69127E-01 -2.63086E-01 -5.91943E-01  9.78021E-04  1.70227E-02  4.41303E-02
  6.51667E+01 -1.57777E-01 -2.45431E-01 -5.52220E-01 -1.25222E-04  1.56647E-02  4.24940E-02
  6.52500E+01 -1.46429E-01 -2.27778E-01 -5.12500E-01 -1.02222E-03  1.45164E-02  4.10693E-02
  6.53333E+01 -1.35079E-01 -2.10123E-01 -4.72776E-01 -1.72675E-03  1.35650E-02  3.98444E-02
  6.54167E+01 -1.23729E-01 -1.92468E-01 -4.33053E-01 -2.25056E-03  1.27994E-02  3.88092E-02
  6.55000E+01 -1.12381E-01 -1.74815E-01 -3.93333E-01 -2.60395E-03  1.22101E-02  3.79549E-02
  6.55833E+01 -1.01031E-01 -1.57160E-01 -3.53610E-01 -2.79600E-03  1.17886E-02  3.72736E-02
  6.56667E+01 -8.96818E-02 -1.39505E-01 -3.13886E-01 -2.83489E-03  1.15272E-02  3.67584E-02
  6.57500E+01 -7.83333E-02 -1.21852E-01 -2.74167E-01 -2.72798E-03  1.14190E-02  3.64029E-02
  6.58333E+01 -6.69838E-02 -1.04197E-01 -2.34443E-01 -2.48202E-03  1.14577E-02  3.62011E-02
  6.59167E+01 -5.56342E-02 -8.65421E-02 -1.94720E-01 -2.10315E-03  1.16374E-02  3.61478E-02
  6.60000E+01 -4.42857E-02 -6.88889E-02 -1.55000E-01 -1.59705E-03  1.19528E-02  3.62379E-02
  6.60833E+01 -3.68252E-02 -5.72836E-02 -1.28888E-01 -1.00462E-03  1.23632E-02  3.64312E-02
  6.61667E+01 -2.93646E-02 -4.56783E-02 -1.02776E-01 -3.63206E-04  1.28313E-02  3.66905E-02
  6.62500E+01 -2.19048E-02 -3.40741E-02 -7.66667E-02  3.28674E-04  1.33584E-02  3.70169E-02
  6.63333E+01 -1.44442E-02 -2.24688E-02 -5.05548E-02  1.07197E-03  1.39453E-02  3.74111E-02
  6.64167E+01 -6.98368E-03 -1.08635E-02 -2.44429E-02  1.86697E-03  1.45920E-02  3.78731E-02
  6.65000E+01  4.76184E-04  7.40731E-04  1.66665E-03  2.71351E-03  1.52983E-02  3.84027E-02
  6.65833E+01  7.93673E-03  1.23460E-02  2.77785E-02  3.61116E-03  1.60638E-02  3.89994E-02
  6.66667E+01  1.53973E-02  2.39513E-02  5.38904E-02  4.55933E-03  1.68876E-02  3.96625E-02
  6.67500E+01  2.28571E-02  3.55555E-02  8.00000E-02  5.55727E-03  1.77691E-02  4.03910E-02
  6.68333E+01  3.03177E-02  4.71608E-02  1.06112E-01  6.60415E-03  1.87074E-02  4.11843E-02
  6.69167E+01  3.77782E-02  5.87661E-02  1.32224E-01  7.69910E-03  1.97014E-02  4.20413E-02
  6.70000E+01  4.52381E-02  7.03703E-02  1.58333E-01  8.84122E-03  2.07503E-02  4.29611E-02
  6.70833E+01  3.45235E-02  5.37032E-02  1.20832E-01  9.86298E-03  2.16865E-02  4.37762E-02
  6.71667E+01  2.38089E-02  3.70360E-02  8.33310E-02  1.06116E-02  2.23560E-02  4.43315E-02
  6.72500E+01  1.30952E-02  2.03704E-02  4.58333E-02  1.11143E-02  2.27841E-02  4.46503E-02
  6.73333E+01  2.38062E-03  3.70319E-03  8.33218E-03  1.13944E-02  2.29924E-02  4.47524E-02
  6.74167E+01 -8.33399E-03 -1.29640E-02 -2.91689E-02  1.14708E-02  2.29982E-02  4.46539E-02
  6.75000E+01 -1.90476E-02 -2.96296E-02 -6.66666E-02  1.13592E-02  2.28164E-02  4.43683E-02
  6.75833E+01 -2.97622E-02 -4.62968E-02 -1.04168E-01  1.10732E-02  2.24593E-02  4.39069E-02
  6.76667E+01 -4.04768E-02 -6.29640E-02 -1.41669E-01  1.06244E-02  2.19376E-02  4.32796E-02
  6.77500E+01 -5.11905E-02 -7.96296E-02 -1.79167E-01  1.00230E-02  2.12609E-02  4.24951E-02
  6.78333E+01 -6.19051E-02 -9.62968E-02 -2.16668E-01  9.27810E-03  2.04376E-02  4.15611E-02
  6.79167E+01 -7.26197E-02 -1.12964E-01 -2.54169E-01  8.39783E-03  1.94752E-02  4.04844E-02
  6.80000E+01 -8.33333E-02 -1.29630E-01 -2.91667E-01  7.38948E-03  1.83805E-02  3.92712E-02
  6.80833E+01 -8.79763E-02 -1.36852E-01 -3.07917E-01  6.31531E-03  1.72153E-02  3.79830E-02
  6.81667E+01 -9.26193E-02 -1.44074E-01 -3.24168E-01  5.23206E-03  1.60363E-02  3.66762E-02
  6.82500E+01 -9.72619E-02 -1.51296E-01 -3.40417E-01  4.13584E-03  1.48400E-02  3.53475E-02
  6.83333E+01 -1.01905E-01 -1.58519E-01 -3.56667E-01  3.02361E-03  1.36235E-02  3.39943E-02
  6.84167E+01 -1.06548E-01 -1.65741E-01 -3.72918E-01  1.89342E-03  1.23850E-02  3.26151E-02
  6.85000E+01 -1.11190E-01 -1.72963E-01 -3.89167E-01  7.43998E-04  1.11235E-02  3.12087E-02
  6.85833E+01 -1.15833E-01 -1.80185E-01 -4.05417E-01 -4.25443E-04  9.83820E-03  2.97745E-02
  6.86667E+01 -1.20476E-01 -1.87408E-01 -4.21668E-01 -1.61537E-03  8.52878E-03  2.83122E-02
  6.87500E+01 -1.25119E-01 -1.94630E-01 -4.37917E-01 -2.82602E-03  7.19507E-03  2.68216E-02
  6.88333E+01 -1.29762E-01 -2.01852E-01 -4.54167E-01 -4.05744E-03  5.83706E-03  2.53029E-02
  6.89167E+01 -1.34405E-01 -2.09074E-01 -4.70418E-01 -5.30959E-03  4.45484E-03  2.37560E-02
  6.90000E+01 -1.39048E-01 -2.16296E-01 -4.86667E-01 -6.58231E-03  3.04862E-03  2.21813E-02
  6.90833E+01 -1.23809E-01 -1.92592E-01 -4.33332E-01 -7.69316E-03  1.80086E-03  2.07611E-02
  6.91667E+01 -1.08570E-01 -1.68887E-01 -3.79997E-01 -8.47577E-03  8.79174E-04  1.96643E-02
  6.92500E+01 -9.33333E-02 -1.45185E-01 -3.26667E-01 -8.96063E-03  2.55251E-04  1.88649E-02
  6.93333E+01 -7.80948E-02 -1.21481E-01 -2.73332E-01 -9.17394E-03 -9.52597E-05  1.83401E-02
  6.94167E+01 -6.28562E-02 -9.77763E-02 -2.19997E-01 -9.13701E-03 -1.92161E-04  1.80720E-02
  6.95000E+01 -4.76190E-02 -7.40740E-02 -1.66667E-01 -8.86776E-03 -5.21000E-05  1.80450E-02
  6.95833E+01 -3.23805E-02 -5.03696E-02 -1.13332E-01 -8.38154E-03  3.10667E-04  1.82461E-02
  6.96667E+01 -1.71419E-02 -2.66652E-02 -5.99967E-02 -7.69167E-03  8.83734E-04  1.86640E-02
  6.97500E+01 -1.90475E-03 -2.96295E-03 -6.66663E-03 -6.80993E-03  1.65613E-03  1.92885E-02
  6.98333E+01  1.33338E-02  2.07415E-02  4.66683E-02 -5.74678E-03  2.61808E-03  2.01106E-02
  6.99167E+01  2.85724E-02  4.44459E-02  1.00003E-01 -4.51162E-03  3.76082E-03  2.11223E-02
  7.00000E+01  4.38095E-02  6.81482E-02  1.53333E-01 -3.11296E-03  5.07635E-03  2.23162E-02
  7.00833E+01  5.25003E-02  8.16671E-02  1.83751E-01 -1.61852E-03  6.49741E-03  2.36255E-02
  7.01667E+01  6.11910E-02  9.51860E-02  2.14169E-01 -9.00717E-05  7.96225E-03  2.49888E-02
  7.02500E+01  6.98810E-02  1.08704E-01  2.44583E-01  1.47604E-03  9.47416E-03  2.64089E-02
  7.03333E+01  7.85717E-02  1.22223E-01  2.75001E-01  3.08255E-03  1.10356E-02  2.78881E-02
  7.04167E+01  8.72624E-02  1.35742E-01  3.05419E-01  4.73108E-03  1.26480E-02  2.94277E-02
  7.05000E+01  9.59524E-02  1.49259E-01  3.35833E-01  6.42250E-03  1.43119E-02  3.10283E-02
  7.05833E+01  1.04643E-01  1.62778E-01  3.66251E-01  8.15719E-03  1.60278E-02  3.26901E-02
  7.06667E+01  1.13334E-01  1.76297E-01  3.96668E-01  9.93520E-03  1.77954E-02  3.44128E-02
  7.07500E+01  1.22024E-01  1.89815E-01  4.27083E-01  1.17563E-02  1.96145E-02  3.61963E-02
  7.08333E+01  1.30715E-01  2.03334E-01  4.57501E-01  1.36203E-02  2.14847E-02  3.80399E-02
  7.09167E+01  1.39405E-01  2.16853E-01  4.87918E-01  1.55265E-02  2.34054E-02  3.99432E-02
  7.10000E+01  1.48095E-01  2.30370E-01  5.18333E-01  1.74745E-02  2.53759E-02  4.19054E-02
  7.10833E+01  1.51945E-01  2.36358E-01  5.31806E-01  1.94192E-02  2.73513E-02  4.38815E-02
  7.11667E+01  1.55794E-01  2.42346E-01  5.45279E-01  2.13195E-02  2.92900E-02  4.58297E-02
  7.12500E+01  1.59643E-01  2.48333E-01  5.58750E-01  2.31823E-02  3.11982E-02  4.77557E-02
  7.13333E+01  1.63492E-01  2.54321E-01  5.72223E-01  2.50134E-02  3.30814E-02  4.96644E-02
  7.14167E+01  1.67342E-01  2.60309E-01  5.85695E-01  2.68172E-02  3.49435E-02  5.15594E-02
  7.15000E+01  1.71191E-01  2.66296E-01  5.99167E-01  2.85976E-02  3.67879E-02  5.34438E-02
  7.15833E+01  1.75040E-01  2.72284E-01  6.12639E-01  3.03575E-02  3.86176E-02  5.53201E-02
  7.16667E+01  1.78889E-01  2.78272E-01  6.26112E-01  3.20998E-02  4.04347E-02  5.71905E-02
  7.17500E+01  1.82738E-01  2.84259E-01  6.39583E-01  3.38266E-02  4.22415E-02  5.90566E-02
  7.18333E+01  1.86587E-01  2.90247E-01  6.53056E-01  3.55398E-02  4.40395E-02  6.09202E-02
  7.19167E+01  1.90437E-01  2.96235E-01  6.66529E-01  3.72413E-02  4.58303E-02  6.27824E-02
  7.20000E+01  1.94286E-01  3.02222E-01  6.80000E-01  3.89324E-02  4.76153E-02  6.46444E-02
  7.20833E+01  1.91309E-01  2.97593E-01  6.69583E-01  4.05520E-02  4.93330E-02  6.64447E-02
  7.21667E+01  1.88333E-01  2.92963E-01  6.59166E-01  4.20442E-02  5.09270E-02  6.81264E-02
  7.22500E+01  1.85357E-01  2.88333E-01  6.48750E-01  4.34206E-02  5.24081E-02  6.96993E-02
  7.23333E+01  1.82381E-01  2.83704E-01  6.38333E-01  4.46912E-02  5.37856E-02  7.11719E-02
  7.24167E+01  1.79405E-01  2.79074E-01  6.27916E-01  4.58643E-02  5.50671E-02  7.25512E-02
  7.25000E+01  1.76429E-01  2.74444E-01  6.17500E-01  4.69470E-02  5.62590E-02  7.38432E-02
  7.25833E+01  1.73452E-01  2.69815E-01  6.07083E-01  4.79452E-02  5.73671E-02  7.50531E-02
  7.26667E+01  1.70476E-01  2.65185E-01  5.96666E-01  4.88644E-02  5.83963E-02  7.61852E-02
  7.27500E+01  1.67500E-01  2.60556E-01  5.86250E-01  4.97092E-02  5.93508E-02  7.72436E-02
  7.28333E+01  1.64524E-01  2.55926E-01  5.75833E-01  5.04839E-02  6.02347E-02  7.82319E-02
  7.29167E+01  1.61547E-01  2.51296E-01  5.65416E-01  5.11923E-02  6.10514E-02  7.91532E-02
  7.30000E+01  1.58571E-01  2.46667E-01  5.55000E-01  5.18378E-02  6.18042E-02  8.00105E-02
  7.30833E+01  1.55992E-01  2.42654E-01  5.45972E-01  5.24273E-02  6.24997E-02  8.08102E-02
  7.31667E+01  1.53413E-01  2.38642E-01  5.36944E-01  5.29668E-02  6.31438E-02  8.15580E-02
  7.32500E+01  1.50833E-01  2.34630E-01  5.27917E-01  5.34585E-02  6.37385E-02  8.22557E-02
  7.33333E+01  1.48254E-01  2.30617E-01  5.18889E-01  5.39043E-02  6.42857E-02  8.29049E-02
  7.34167E+01  1.45674E-01  2.26605E-01  5.09861E-01  5.43061E-02  6.47870E-02  8.35073E-02
  7.35000E+01  1.43095E-01  2.22593E-01  5.00833E-01  5.46655E-02  6.52440E-02  8.40644E-02
  7.35833E+01  1.40516E-01  2.18580E-01  4.91805E-01  5.49843E-02  6.56585E-02  8.45775E-02
  7.36667E+01  1.37936E-01  2.14568E-01  4.82777E-01  5.52640E-02  6.60318E-02  8.50481E-02
  7.37500E+01  1.35357E-01  2.10556E-01  4.73750E-01  5.55061E-02  6.63654E-02  8.54775E-02
  7.38333E+01  1.32778E-01  2.06543E-01  4.64722E-01  5.57119E-02  6.66605E-02  8.58669E-02
  7.39167E+01  1.30198E-01  2.02531E-01  4.55694E-01  5.58829E-02  6.69185E-02  8.62174E-02
  7.40000E+01  1.27619E-01  1.98519E-01  4.46667E-01  5.60202E-02  6.71406E-02  8.65303E-02
  7.40833E+01  1.14206E-01  1.77654E-01  3.99721E-01  5.60258E-02  6.72286E-02  8.67072E-02
  7.41667E+01  1.00793E-01  1.56789E-01  3.52775E-01  5.58103E-02  6.70923E-02  8.66573E-02
  7.42500E+01  8.73810E-02  1.35926E-01  3.05833E-01  5.53914E-02  6.67486E-02  8.63960E-02
  7.43333E+01  7.39679E-02  1.15061E-01  2.58887E-01  5.47847E-02  6.62116E-02  8.59366E-02
  7.44167E+01  6.05548E-02  9.41963E-02  2.11942E-01  5.40029E-02  6.54935E-02  8.52903E-02
  7.45000E+01  4.71429E-02  7.33334E-02  1.65000E-01  5.30569E-02  6.46044E-02  8.44663E-02
  7.45833E+01  3.37298E-02  5.24685E-02  1.18054E-01  5.19562E-02  6.35530E-02  8.34728E-02
  7.46667E+01  2.03167E-02  3.16037E-02  7.11083E-02  5.07089E-02  6.23472E-02  8.23169E-02
  7.47500E+01  6.90479E-03  1.07408E-02  2.41668E-02  4.93225E-02  6.09939E-02  8.10052E-02
  7.48333E+01 -6.50832E-03 -1.01240E-02 -2.27791E-02  4.78037E-02  5.94993E-02  7.95434E-02
  7.49167E+01 -1.99214E-02 -3.09889E-02 -6.97250E-02  4.61585E-02  5.78693E-02  7.79368E-02
  7.50000E+01 -3.33333E-02 -5.18518E-02 -1.16667E-01  4.43924E-02  5.61090E-02  7.61903E-02
  7.50833E+01 -1.89281E-02 -2.94437E-02 -6.62483E-02  4.27654E-02  5.44781E-02  7.45632E-02
  7.51667E+01 -4.52290E-03 -7.03562E-03 -1.58301E-02  4.15146E-02  5.32153E-02  7.32955E-02
  7.52500E+01  9.88098E-03  1.53704E-02  3.45834E-02  4.06013E-02  5.22846E-02  7.23540E-02
  7.53333E+01  2.42862E-02  3.77785E-02  8.50016E-02  3.99923E-02  5.16552E-02  7.17105E-02
  7.54167E+01  3.86914E-02  6.01866E-02  1.35420E-01  3.96611E-02  5.13027E-02  7.13422E-02
  7.55000E+01  5.30953E-02  8.25926E-02  1.85833E-01  3.95857E-02  5.12065E-02  7.12303E-02
  7.55833E+01  6.75005E-02  1.05001E-01  2.36252E-01  3.97472E-02  5.13493E-02  7.13591E-02
  7.56667E+01  8.19057E-02  1.27409E-01  2.86670E-01  4.01298E-02  5.17163E-02  7.17148E-02
  7.57500E+01  9.63096E-02  1.49815E-01  3.37083E-01  4.07192E-02  5.22944E-02  7.22855E-02
  7.58333E+01  1.10715E-01  1.72223E-01  3.87502E-01  4.15032E-02  5.30722E-02  7.30607E-02
  7.59167E+01  1.25120E-01  1.94631E-01  4.37920E-01  4.24706E-02  5.40392E-02  7.40309E-02
  7.60000E+01  1.39524E-01  2.17037E-01  4.88333E-01  4.36114E-02  5.51864E-02  7.51877E-02
  7.60833E+01  1.49326E-01  2.32284E-01  5.22640E-01  4.48747E-02  5.64631E-02  7.64812E-02
  7.61667E+01  1.59128E-01  2.47532E-01  5.56947E-01  4.62137E-02  5.78229E-02  7.78654E-02
  7.62500E+01  1.68929E-01  2.62778E-01  5.91250E-01  4.76281E-02  5.92656E-02  7.93400E-02
  7.63333E+01  1.78730E-01  2.78025E-01  6.25557E-01  4.91173E-02  6.07905E-02  8.09044E-02
  7.64167E+01  1.88532E-01  2.93273E-01  6.59863E-01  5.06800E-02  6.23963E-02  8.25574E-02
  7.65000E+01  1.98333E-01  3.08519E-01  6.94167E-01  5.23147E-02  6.40814E-02  8.42976E-02
  7.65833E+01  2.08135E-01  3.23766E-01  7.28473E-01  5.40195E-02  6.58442E-02  8.61234E-02
  7.66667E+01  2.17937E-01  3.39013E-01  7.62780E-01  5.57927E-02  6.76828E-02  8.80331E-02
  7.67500E+01  2.27738E-01  3.54259E-01  7.97083E-01  5.76324E-02  6.95956E-02  9.00250E-02
  7.68333E+01  2.37540E-01  3.69507E-01  8.31390E-01  5.95369E-02  7.15806E-02  9.20974E-02
  7.69167E+01  2.47342E-01  3.84754E-01  8.65697E-01  6.15041E-02  7.36360E-02  9.42487E-02
  7.70000E+01  2.57143E-01  4.00000E-01  9.00000E-01  6.35325E-02  7.57602E-02  9.64771E-02
  7.70833E+01  2.59603E-01  4.03827E-01  9.08611E-01  6.55530E-02  7.78841E-02  9.87137E-02
  7.71667E+01  2.62064E-01  4.07655E-01  9.17223E-01  6.75025E-02  7.99444E-02  1.00895E-01
  7.72500E+01  2.64524E-01  4.11481E-01  9.25833E-01  6.93909E-02  8.19500E-02  1.03029E-01
  7.73333E+01  2.66984E-01  4.15309E-01  9.34445E-01  7.12263E-02  8.39084E-02  1.05122E-01
  7.74167E+01  2.69445E-01  4.19136E-01  9.43056E-01  7.30154E-02  8.58256E-02  1.07181E-01
  7.75000E+01  2.71905E-01  4.22963E-01  9.51667E-01  7.47633E-02  8.77066E-02  1.09209E-01
  7.75833E+01  2.74365E-01  4.26790E-01  9.60278E-01  7.64746E-02  8.95552E-02  1.11210E-01
  7.76667E+01  2.76826E-01  4.30618E-01  9.68889E-01  7.81528E-02  9.13749E-02  1.13187E-01
  7.77500E+01  2.79286E-01  4.34444E-01  9.77500E-01  7.98013E-02  9.31687E-02  1.15143E-01
  7.78333E+01  2.81746E-01  4.38272E-01  9.86111E-01  8.14229E-02  9.49389E-02  1.17081E-01
  7.79167E+01  2.84207E-01  4.42099E-01  9.94723E-01  8.30198E-02  9.66878E-02  1.19001E-01
  7.80000E+01  2.86667E-01  4.45926E-01  1.00333E+00  8.45943E-02  9.84173E-02  1.20906E-01
  7.80833E+01  2.90199E-01  4.51420E-01  1.01569E+00  8.61580E-02  1.00139E-01  1.22807E-01
  7.81667E+01  2.93730E-01  4.56914E-01  1.02806E+00  8.77217E-02  1.01863E-01  1.24715E-01
  7.82500E+01  2.97262E-01  4.62407E-01  1.04042E+00  8.92851E-02  1.03590E-01  1.26629E-01
  7.83333E+01  3.00794E-01  4.67901E-01  1.05278E+00  9.08481E-02  1.05319E-01  1.28549E-01
  7.84167E+01  3.04326E-01  4.73395E-01  1.06514E+00  9.24108E-02  1.07051E-01  1.30475E-01
  7.85000E+01  3.07857E-01  4.78889E-01  1.07750E+00  9.39734E-02  1.08785E-01  1.32407E-01
  7.85833E+01  3.11389E-01  4.84383E-01  1.08986E+00  9.55360E-02  1.10522E-01  1.34346E-01
  7.86667E+01  3.14921E-01  4.89877E-01  1.10222E+00  9.70988E-02  1.12261E-01  1.36291E-01
  7.87500E+01  3.18452E-01  4.95370E-01  1.11458E+00  9.86619E-02  1.14003E-01  1.38242E-01
  7.88333E+01  3.21984E-01  5.00864E-01  1.12694E+00  1.00226E-01  1.15748E-01  1.40200E-01
