 Year Tse_N Tse_0 Tse_P Ts_N Ts_0 Ts_P
  8.17500E+01 -1.70714E-01 -2.65556E-01 -5.97500E-01  1.30142E-01  1.60324E-01  2.08057E-01
  8.18333E+01 -2.33970E-01 -3.63954E-01 -8.18896E-01  1.23249E-01  1.53492E-01  2.01370E-01
  8.19167E+01 -2.97226E-01 -4.62352E-01 -1.04029E+00  1.15724E-01  1.45988E-01  1.93971E-01
  8.20000E+01 -3.60476E-01 -5.60741E-01 -1.26167E+00  1.07593E-01  1.37839E-01  1.85886E-01
  8.20833E+01 -3.77897E-01 -5.87840E-01 -1.32264E+00  9.93041E-02  1.29489E-01  1.77556E-01
  8.21667E+01 -3.95319E-01 -6.14940E-01 -1.38361E+00  9.12617E-02  1.21345E-01  1.69388E-01
  8.22500E+01 -4.12738E-01 -6.42037E-01 -1.44458E+00  8.34166E-02  1.13362E-01  1.61342E-01
  8.23333E+01 -4.30159E-01 -6.69137E-01 -1.50556E+00  7.57277E-02  1.05501E-01  1.53381E-01
  8.24167E+01 -4.47580E-01 -6.96236E-01 -1.56653E+00  6.81641E-02  9.77337E-02  1.45479E-01
  8.25000E+01 -4.65000E-01 -7.23333E-01 -1.62750E+00  6.07013E-02  9.00380E-02  1.37616E-01
  8.25833E+01 -4.82421E-01 -7.50433E-01 -1.68847E+00  5.33202E-02  8.23963E-02  1.29776E-01
  8.26667E+01 -4.99842E-01 -7.77533E-01 -1.74945E+00  4.60048E-02  7.47942E-02  1.21945E-01
  8.27500E+01 -5.17262E-01 -8.04630E-01 -1.81042E+00  3.87422E-02  6.72198E-02  1.14113E-01
  8.28333E+01 -5.34683E-01 -8.31729E-01 -1.87139E+00  3.15215E-02  5.96634E-02  1.06271E-01
  8.29167E+01 -5.52104E-01 -8.58829E-01 -1.93236E+00  2.43336E-02  5.21167E-02  9.84117E-02
  8.30000E+01 -5.69524E-01 -8.85926E-01 -1.99333E+00  1.71706E-02  4.45729E-02  9.05288E-02
  8.30833E+01 -5.17776E-01 -8.05430E-01 -1.81222E+00  1.06599E-02  3.76599E-02  8.32509E-02
  8.31667E+01 -4.66029E-01 -7.24933E-01 -1.63110E+00  5.37360E-03  3.19546E-02  7.71597E-02
  8.32500E+01 -4.14286E-01 -6.44444E-01 -1.45000E+00  1.19956E-03  2.73531E-02  7.21594E-02
  8.33333E+01 -3.62538E-01 -5.63948E-01 -1.26888E+00 -1.95840E-03  2.37661E-02  6.81676E-02
  8.34167E+01 -3.10790E-01 -4.83452E-01 -1.08777E+00 -4.17849E-03  2.11209E-02  6.51174E-02
  8.35000E+01 -2.59048E-01 -4.02963E-01 -9.06666E-01 -5.52638E-03  1.93567E-02  6.29530E-02
  8.35833E+01 -2.07300E-01 -3.22467E-01 -7.25550E-01 -6.05823E-03  1.84215E-02  6.16269E-02
  8.36667E+01 -1.55552E-01 -2.41970E-01 -5.44433E-01 -5.82283E-03  1.82701E-02  6.10976E-02
  8.37500E+01 -1.03809E-01 -1.61481E-01 -3.63333E-01 -4.86323E-03  1.88625E-02  6.13287E-02
  8.38333E+01 -5.20619E-02 -8.09851E-02 -1.82217E-01 -3.21767E-03  2.01632E-02  6.22877E-02
  8.39167E+01 -3.14258E-04 -4.88846E-04 -1.09990E-03 -9.20427E-04  2.21405E-02  6.39456E-02
  8.40000E+01  5.14286E-02  8.00001E-02  1.80000E-01  1.99745E-03  2.47653E-02  6.62760E-02
  8.40833E+01  7.45246E-02  1.15927E-01  2.60836E-01  5.24517E-03  2.77489E-02  6.89922E-02
  8.41667E+01  9.76205E-02  1.51854E-01  3.41672E-01  8.55762E-03  3.08261E-02  7.18295E-02
  8.42500E+01  1.20714E-01  1.87778E-01  4.22500E-01  1.19555E-02  3.40160E-02  7.48057E-02
  8.43333E+01  1.43810E-01  2.23705E-01  5.03336E-01  1.54550E-02  3.73335E-02  7.79349E-02
  8.44167E+01  1.66906E-01  2.59632E-01  5.84172E-01  1.90669E-02  4.07885E-02  8.12262E-02
  8.45000E+01  1.90000E-01  2.95556E-01  6.65000E-01  2.27982E-02  4.43873E-02  8.46855E-02
  8.45833E+01  2.13096E-01  3.31483E-01  7.45836E-01  2.66536E-02  4.81339E-02  8.83165E-02
  8.46667E+01  2.36192E-01  3.67410E-01  8.26672E-01  3.06358E-02  5.20309E-02  9.21214E-02
  8.47500E+01  2.59286E-01  4.03333E-01  9.07500E-01  3.47466E-02  5.60794E-02  9.61014E-02
  8.48333E+01  2.82382E-01  4.39260E-01  9.88336E-01  3.89866E-02  6.02798E-02  1.00257E-01
  8.49167E+01  3.05478E-01  4.75187E-01  1.06917E+00  4.33558E-02  6.46321E-02  1.04587E-01
  8.50000E+01  3.28571E-01  5.11111E-01  1.15000E+00  4.78539E-02  6.91354E-02  1.09092E-01
  8.50833E+01  3.28770E-01  5.11420E-01  1.15069E+00  5.22701E-02  7.35789E-02  1.13561E-01
  8.51667E+01  3.28968E-01  5.11728E-01  1.15139E+00  5.64118E-02  7.77687E-02  1.17797E-01
  8.52500E+01  3.29167E-01  5.12037E-01  1.15208E+00  6.03133E-02  8.17362E-02  1.21831E-01
  8.53333E+01  3.29365E-01  5.12346E-01  1.15278E+00  6.40035E-02  8.55080E-02  1.25687E-01
  8.54167E+01  3.29564E-01  5.12654E-01  1.15347E+00  6.75053E-02  8.91055E-02  1.29384E-01
  8.55000E+01  3.29762E-01  5.12963E-01  1.15417E+00  7.08377E-02  9.25460E-02  1.32938E-01
  8.55833E+01  3.29960E-01  5.13272E-01  1.15486E+00  7.40165E-02  9.58440E-02  1.36362E-01
  8.56667E+01  3.30159E-01  5.13580E-01  1.15556E+00  7.70552E-02  9.90119E-02  1.39668E-01
  8.57500E+01  3.30357E-01  5.13889E-01  1.15625E+00  7.99656E-02  1.02060E-01  1.42866E-01
  8.58333E+01  3.30556E-01  5.14198E-01  1.15694E+00  8.27577E-02  1.04999E-01  1.45963E-01
  8.59167E+01  3.30754E-01  5.14506E-01  1.15764E+00  8.54406E-02  1.07835E-01  1.48968E-01
  8.60000E+01  3.30952E-01  5.14815E-01  1.15833E+00  8.80220E-02  1.10576E-01  1.51886E-01
  8.60833E+01  3.37103E-01  5.24383E-01  1.17986E+00  9.05637E-02  1.13284E-01  1.54778E-01
  8.61667E+01  3.43254E-01  5.33951E-01  1.20139E+00  9.31218E-02  1.16014E-01  1.57700E-01
  8.62500E+01  3.49405E-01  5.43519E-01  1.22292E+00  9.56926E-02  1.18763E-01  1.60648E-01
  8.63333E+01  3.55556E-01  5.53087E-01  1.24445E+00  9.82735E-02  1.21527E-01  1.63620E-01
  8.64167E+01  3.61707E-01  5.62655E-01  1.26597E+00  1.00863E-01  1.24306E-01  1.66615E-01
  8.65000E+01  3.67857E-01  5.72222E-01  1.28750E+00  1.03459E-01  1.27099E-01  1.69631E-01
  8.65833E+01  3.74008E-01  5.81790E-01  1.30903E+00  1.06062E-01  1.29904E-01  1.72667E-01
  8.66667E+01  3.80159E-01  5.91359E-01  1.33056E+00  1.08672E-01  1.32721E-01  1.75724E-01
  8.67500E+01  3.86310E-01  6.00926E-01  1.35208E+00  1.11287E-01  1.35550E-01  1.78800E-01
  8.68333E+01  3.92461E-01  6.10494E-01  1.37361E+00  1.13908E-01  1.38391E-01  1.81896E-01
  8.69167E+01  3.98612E-01  6.20062E-01  1.39514E+00  1.16535E-01  1.41244E-01  1.85012E-01
  8.70000E+01  4.04762E-01  6.29630E-01  1.41667E+00  1.19168E-01  1.44109E-01  1.88147E-01
  8.70833E+01  4.12500E-01  6.41667E-01  1.44375E+00  1.21822E-01  1.47000E-01  1.91316E-01
  8.71667E+01  4.20239E-01  6.53704E-01  1.47083E+00  1.24510E-01  1.49931E-01  1.94532E-01
  8.72500E+01  4.27976E-01  6.65741E-01  1.49792E+00  1.27229E-01  1.52900E-01  1.97794E-01
  8.73333E+01  4.35715E-01  6.77778E-01  1.52500E+00  1.29979E-01  1.55905E-01  2.01100E-01
  8.74167E+01  4.43453E-01  6.89815E-01  1.55208E+00  1.32756E-01  1.58944E-01  2.04449E-01
  8.75000E+01  4.51190E-01  7.01852E-01  1.57917E+00  1.35561E-01  1.62016E-01  2.07838E-01
  8.75833E+01  4.58929E-01  7.13889E-01  1.60625E+00  1.38391E-01  1.65120E-01  2.11268E-01
  8.76667E+01  4.66667E-01  7.25927E-01  1.63333E+00  1.41246E-01  1.68255E-01  2.14737E-01
  8.77500E+01  4.74405E-01  7.37963E-01  1.66042E+00  1.44126E-01  1.71421E-01  2.18245E-01
  8.78333E+01  4.82143E-01  7.50000E-01  1.68750E+00  1.47029E-01  1.74616E-01  2.21790E-01
  8.79167E+01  4.89881E-01  7.62038E-01  1.71458E+00  1.49955E-01  1.77841E-01  2.25373E-01
  8.80000E+01  4.97619E-01  7.74074E-01  1.74167E+00  1.52903E-01  1.81094E-01  2.28993E-01
  8.80833E+01  5.01468E-01  7.80062E-01  1.75514E+00  1.55838E-01  1.84340E-01  2.32613E-01
  8.81667E+01  5.05318E-01  7.86050E-01  1.76861E+00  1.58725E-01  1.87544E-01  2.36201E-01
  8.82500E+01  5.09167E-01  7.92037E-01  1.78208E+00  1.61572E-01  1.90714E-01  2.39761E-01
  8.83333E+01  5.13016E-01  7.98025E-01  1.79556E+00  1.64382E-01  1.93851E-01  2.43297E-01
  8.84167E+01  5.16865E-01  8.04013E-01  1.80903E+00  1.67160E-01  1.96962E-01  2.46812E-01
  8.85000E+01  5.20714E-01  8.10000E-01  1.82250E+00  1.69908E-01  2.00047E-01  2.50308E-01
  8.85833E+01  5.24564E-01  8.15988E-01  1.83597E+00  1.72629E-01  2.03110E-01  2.53789E-01
  8.86667E+01  5.28413E-01  8.21976E-01  1.84944E+00  1.75326E-01  2.06153E-01  2.57256E-01
  8.87500E+01  5.32262E-01  8.27963E-01  1.86292E+00  1.78000E-01  2.09177E-01  2.60711E-01
  8.88333E+01  5.36111E-01  8.33951E-01  1.87639E+00  1.80654E-01  2.12184E-01  2.64154E-01
  8.89167E+01  5.39961E-01  8.39939E-01  1.88986E+00  1.83288E-01  2.15176E-01  2.67588E-01
  8.90000E+01  5.43810E-01  8.45926E-01  1.90333E+00  1.85905E-01  2.18154E-01  2.71014E-01
  8.90833E+01  5.45000E-01  8.47778E-01  1.90750E+00  1.88481E-01  2.21095E-01  2.74407E-01
  8.91667E+01  5.46191E-01  8.49630E-01  1.91167E+00  1.90995E-01  2.23976E-01  2.77747E-01
  8.92500E+01  5.47381E-01  8.51481E-01  1.91583E+00  1.93453E-01  2.26804E-01  2.81038E-01
  8.93333E+01  5.48571E-01  8.53333E-01  1.92000E+00  1.95858E-01  2.29582E-01  2.84284E-01
  8.94167E+01  5.49762E-01  8.55185E-01  1.92417E+00  1.98214E-01  2.32314E-01  2.87487E-01
  8.95000E+01  5.50952E-01  8.57037E-01  1.92833E+00  2.00526E-01  2.35002E-01  2.90651E-01
  8.95833E+01  5.52143E-01  8.58889E-01  1.93250E+00  2.02794E-01  2.37650E-01  2.93778E-01
  8.96667E+01  5.53333E-01  8.60741E-01  1.93667E+00  2.05023E-01  2.40259E-01  2.96870E-01
  8.97500E+01  5.54524E-01  8.62593E-01  1.94083E+00  2.07214E-01  2.42831E-01  2.99929E-01
  8.98333E+01  5.55714E-01  8.64444E-01  1.94500E+00  2.09369E-01  2.45369E-01  3.02956E-01
  8.99167E+01  5.56905E-01  8.66296E-01  1.94917E+00  2.11490E-01  2.47874E-01  3.05954E-01
  9.00000E+01  5.58095E-01  8.68148E-01  1.95333E+00  2.13578E-01  2.50348E-01  3.08922E-01
  9.00833E+01  5.17380E-01  8.04813E-01  1.81083E+00  2.15252E-01  2.52407E-01  3.11480E-01
  9.01667E+01  4.76664E-01  7.41478E-01  1.66832E+00  2.16162E-01  2.53701E-01  3.13271E-01
  9.02500E+01  4.35952E-01  6.78148E-01  1.52583E+00  2.16374E-01  2.54291E-01  3.14354E-01
  9.03333E+01  3.95237E-01  6.14813E-01  1.38333E+00  2.15946E-01  2.54230E-01  3.14778E-01
  9.04167E+01  3.54521E-01  5.51478E-01  1.24082E+00  2.14923E-01  2.53561E-01  3.14581E-01
  9.05000E+01  3.13810E-01  4.88148E-01  1.09833E+00  2.13345E-01  2.52321E-01  3.13798E-01
  9.05833E+01  2.73094E-01  4.24813E-01  9.55829E-01  2.11244E-01  2.50539E-01  3.12456E-01
  9.06667E+01  2.32379E-01  3.61478E-01  8.13325E-01  2.08650E-01  2.48243E-01  3.10580E-01
  9.07500E+01  1.91667E-01  2.98148E-01  6.70833E-01  2.05588E-01  2.45457E-01  3.08192E-01
  9.08333E+01  1.50951E-01  2.34813E-01  5.28329E-01  2.02081E-01  2.42202E-01  3.05312E-01
  9.09167E+01  1.10236E-01  1.71478E-01  3.85825E-01  1.98150E-01  2.38497E-01  3.01957E-01
  9.10000E+01  6.95239E-02  1.08148E-01  2.43334E-01  1.93812E-01  2.34360E-01  2.98142E-01
  9.10833E+01  9.76018E-03  1.51825E-02  3.41606E-02  1.88911E-01  2.29632E-01  2.93709E-01
  9.11667E+01 -5.00036E-02 -7.77833E-02 -1.75012E-01  1.83302E-01  2.24167E-01  2.88508E-01
  9.12500E+01 -1.09762E-01 -1.70741E-01 -3.84166E-01  1.77030E-01  2.18005E-01  2.82579E-01
  9.13333E+01 -1.69526E-01 -2.63706E-01 -5.93339E-01  1.70133E-01  2.11184E-01  2.75953E-01
  9.14167E+01 -2.29289E-01 -3.56672E-01 -8.02512E-01  1.62643E-01  2.03734E-01  2.68659E-01
  9.15000E+01 -2.89048E-01 -4.49629E-01 -1.01167E+00  1.54591E-01  1.95681E-01  2.60721E-01
  9.15833E+01 -3.48811E-01 -5.42595E-01 -1.22084E+00  1.45999E-01  1.87049E-01  2.52163E-01
  9.16667E+01 -4.08575E-01 -6.35561E-01 -1.43001E+00  1.36892E-01  1.77861E-01  2.43003E-01
  9.17500E+01 -4.68333E-01 -7.28518E-01 -1.63917E+00  1.27291E-01  1.68134E-01  2.33259E-01
  9.18333E+01 -5.28097E-01 -8.21484E-01 -1.84834E+00  1.17213E-01  1.57887E-01  2.22948E-01
  9.19167E+01 -5.87861E-01 -9.14450E-01 -2.05751E+00  1.06676E-01  1.47137E-01  2.12084E-01
  9.20000E+01 -6.47619E-01 -1.00741E+00 -2.26667E+00  9.56966E-02  1.35898E-01  2.00683E-01
  9.20833E+01 -5.83490E-01 -9.07651E-01 -2.04222E+00  8.54247E-02  1.25321E-01  1.89892E-01
  9.21667E+01 -5.19361E-01 -8.07895E-01 -1.81776E+00  7.69093E-02  1.16460E-01  1.80773E-01
  9.22500E+01 -4.55238E-01 -7.08148E-01 -1.59333E+00  6.99713E-02  1.09150E-01  1.73174E-01
  9.23333E+01 -3.91109E-01 -6.08392E-01 -1.36888E+00  6.44585E-02  1.03250E-01  1.66963E-01
  9.24167E+01 -3.26980E-01 -5.08636E-01 -1.14443E+00  6.02489E-02  9.86458E-02  1.62037E-01
  9.25000E+01 -2.62857E-01 -4.08889E-01 -9.20000E-01  5.72415E-02  9.52444E-02  1.58309E-01
  9.25833E+01 -1.98728E-01 -3.09133E-01 -6.95549E-01  5.53511E-02  9.29671E-02  1.55707E-01
  9.26667E+01 -1.34599E-01 -2.09377E-01 -4.71097E-01  5.45045E-02  9.17459E-02  1.54170E-01
  9.27500E+01 -7.04762E-02 -1.09630E-01 -2.46667E-01  5.46378E-02  9.15217E-02  1.53642E-01
  9.28333E+01 -6.34721E-03 -9.87344E-03 -2.22152E-02  5.56948E-02  9.22425E-02  1.54078E-01
  9.29167E+01  5.77817E-02  8.98827E-02  2.02236E-01  5.76253E-02  9.38619E-02  1.55433E-01
  9.30000E+01  1.21905E-01  1.89630E-01  4.26667E-01  6.03846E-02  9.63382E-02  1.57671E-01
  9.30833E+01  1.44485E-01  2.24754E-01  5.05697E-01  6.35512E-02  9.92529E-02  1.60376E-01
  9.31667E+01  1.67065E-01  2.59879E-01  5.84727E-01  6.67412E-02  1.02222E-01  1.63165E-01
  9.32500E+01  1.89643E-01  2.95000E-01  6.63750E-01  6.99855E-02  1.05275E-01  1.66063E-01
  9.33333E+01  2.12223E-01  3.30125E-01  7.42780E-01  7.33083E-02  1.08433E-01  1.69094E-01
  9.34167E+01  2.34803E-01  3.65249E-01  8.21810E-01  7.67262E-02  1.11712E-01  1.72270E-01
  9.35000E+01  2.57381E-01  4.00370E-01  9.00833E-01  8.02503E-02  1.15122E-01  1.75602E-01
  9.35833E+01  2.79961E-01  4.35495E-01  9.79864E-01  8.38884E-02  1.18670E-01  1.79095E-01
  9.36667E+01  3.02541E-01  4.70619E-01  1.05889E+00  8.76457E-02  1.22360E-01  1.82754E-01
  9.37500E+01  3.25119E-01  5.05741E-01  1.13792E+00  9.15256E-02  1.26196E-01  1.86581E-01
  9.38333E+01  3.47699E-01  5.40865E-01  1.21695E+00  9.55302E-02  1.30180E-01  1.90579E-01
  9.39167E+01  3.70279E-01  5.75990E-01  1.29598E+00  9.96608E-02  1.34312E-01  1.94748E-01
  9.40000E+01  3.92857E-01  6.11111E-01  1.37500E+00  1.03918E-01  1.38592E-01  1.99087E-01
  9.40833E+01  4.02381E-01  6.25926E-01  1.40833E+00  1.08181E-01  1.42900E-01  2.03478E-01
  9.41667E+01  4.11905E-01  6.40742E-01  1.44167E+00  1.12341E-01  1.47125E-01  2.07807E-01
  9.42500E+01  4.21429E-01  6.55556E-01  1.47500E+00  1.16417E-01  1.51286E-01  2.12093E-01
  9.43333E+01  4.30953E-01  6.70371E-01  1.50833E+00  1.20425E-01  1.55397E-01  2.16347E-01
  9.44167E+01  4.40477E-01  6.85186E-01  1.54167E+00  1.24378E-01  1.59469E-01  2.20582E-01
  9.45000E+01  4.50000E-01  7.00000E-01  1.57500E+00  1.28286E-01  1.63513E-01  2.24804E-01
  9.45833E+01  4.59524E-01  7.14815E-01  1.60833E+00  1.32158E-01  1.67535E-01  2.29022E-01
  9.46667E+01  4.69048E-01  7.29631E-01  1.64167E+00  1.36001E-01  1.71542E-01  2.33241E-01
  9.47500E+01  4.78572E-01  7.44444E-01  1.67500E+00  1.39820E-01  1.75540E-01  2.37466E-01
  9.48333E+01  4.88096E-01  7.59260E-01  1.70833E+00  1.43621E-01  1.79532E-01  2.41701E-01
  9.49167E+01  4.97620E-01  7.74075E-01  1.74167E+00  1.47408E-01  1.83523E-01  2.45949E-01
  9.50000E+01  5.07143E-01  7.88889E-01  1.77500E+00  1.51185E-01  1.87517E-01  2.50214E-01
  9.50833E+01  5.11191E-01  7.95185E-01  1.78917E+00  1.54904E-01  1.91465E-01  2.54447E-01
  9.51667E+01  5.15238E-01  8.01482E-01  1.80333E+00  1.58524E-01  1.95324E-01  2.58605E-01
  9.52500E+01  5.19286E-01  8.07778E-01  1.81750E+00  1.62055E-01  1.99105E-01  2.62697E-01
  9.53333E+01  5.23333E-01  8.14074E-01  1.83167E+00  1.65506E-01  2.02816E-01  2.66730E-01
  9.54167E+01  5.27381E-01  8.20371E-01  1.84583E+00  1.68886E-01  2.06464E-01  2.70711E-01
  9.55000E+01  5.31429E-01  8.26667E-01  1.86000E+00  1.72201E-01  2.10055E-01  2.74647E-01
  9.55833E+01  5.35476E-01  8.32963E-01  1.87417E+00  1.75456E-01  2.13594E-01  2.78540E-01
  9.56667E+01  5.39524E-01  8.39260E-01  1.88833E+00  1.78657E-01  2.17087E-01  2.82396E-01
  9.57500E+01  5.43571E-01  8.45555E-01  1.90250E+00  1.81808E-01  2.20536E-01  2.86218E-01
  9.58333E+01  5.47619E-01  8.51852E-01  1.91667E+00  1.84913E-01  2.23946E-01  2.90010E-01
  9.59167E+01  5.51667E-01  8.58148E-01  1.93083E+00  1.87975E-01  2.27320E-01  2.93773E-01
  9.60000E+01  5.55714E-01  8.64444E-01  1.94500E+00  1.90999E-01  2.30661E-01  2.97511E-01
  9.60833E+01  5.58968E-01  8.69506E-01  1.95639E+00  1.93978E-01  2.33963E-01  3.01219E-01
  9.61667E+01  5.62222E-01  8.74568E-01  1.96778E+00  1.96910E-01  2.37223E-01  3.04892E-01
  9.62500E+01  5.65476E-01  8.79629E-01  1.97917E+00  1.99797E-01  2.40443E-01  3.08533E-01
  9.63333E+01  5.68730E-01  8.84691E-01  1.99056E+00  2.02643E-01  2.43627E-01  3.12145E-01
  9.64167E+01  5.71984E-01  8.89753E-01  2.00194E+00  2.05451E-01  2.46778E-01  3.15730E-01
  9.65000E+01  5.75238E-01  8.94815E-01  2.01333E+00  2.08224E-01  2.49897E-01  3.19290E-01
  9.65833E+01  5.78492E-01  8.99877E-01  2.02472E+00  2.10963E-01  2.52987E-01  3.22826E-01
  9.66667E+01  5.81746E-01  9.04938E-01  2.03611E+00  2.13671E-01  2.56050E-01  3.26341E-01
  9.67500E+01  5.85000E-01  9.10000E-01  2.04750E+00  2.16349E-01  2.59087E-01  3.29837E-01
  9.68333E+01  5.88254E-01  9.15062E-01  2.05889E+00  2.19000E-01  2.62100E-01  3.33314E-01
  9.69167E+01  5.91508E-01  9.20124E-01  2.07028E+00  2.21625E-01  2.65090E-01  3.36774E-01
  9.70000E+01  5.94762E-01  9.25185E-01  2.08167E+00  2.24225E-01  2.68059E-01  3.40218E-01
  9.70833E+01  6.00635E-01  9.34321E-01  2.10222E+00  2.26826E-01  2.71032E-01  3.43671E-01
  9.71667E+01  6.06508E-01  9.43457E-01  2.12278E+00  2.29451E-01  2.74032E-01  3.47157E-01
  9.72500E+01  6.12381E-01  9.52592E-01  2.14333E+00  2.32097E-01  2.77056E-01  3.50672E-01
  9.73333E+01  6.18254E-01  9.61729E-01  2.16389E+00  2.34762E-01  2.80103E-01  3.54216E-01
  9.74167E+01  6.24127E-01  9.70865E-01  2.18445E+00  2.37443E-01  2.83171E-01  3.57785E-01
  9.75000E+01  6.30000E-01  9.80000E-01  2.20500E+00  2.40141E-01  2.86258E-01  3.61380E-01
  9.75833E+01  6.35873E-01  9.89136E-01  2.22556E+00  2.42853E-01  2.89363E-01  3.64999E-01
  9.76667E+01  6.41746E-01  9.98272E-01  2.24611E+00  2.45578E-01  2.92485E-01  3.68640E-01
  9.77500E+01  6.47619E-01  1.00741E+00  2.26667E+00  2.48316E-01  2.95624E-01  3.72305E-01
  9.78333E+01  6.53492E-01  1.01654E+00  2.28722E+00  2.51066E-01  2.98779E-01  3.75991E-01
  9.79167E+01  6.59366E-01  1.02568E+00  2.30778E+00  2.53828E-01  3.01950E-01  3.79699E-01
  9.80000E+01  6.65238E-01  1.03481E+00  2.32833E+00  2.56601E-01  3.05136E-01  3.83428E-01
  9.80833E+01  6.71111E-01  1.04395E+00  2.34889E+00  2.59385E-01  3.08336E-01  3.87178E-01
  9.81667E+01  6.76985E-01  1.05309E+00  2.36945E+00  2.62180E-01  3.11551E-01  3.90948E-01
  9.82500E+01  6.82857E-01  1.06222E+00  2.39000E+00  2.64984E-01  3.14780E-01  3.94738E-01
  9.83333E+01  6.88730E-01  1.07136E+00  2.41056E+00  2.67799E-01  3.18023E-01  3.98548E-01
  9.84167E+01  6.94604E-01  1.08049E+00  2.43111E+00  2.70623E-01  3.21280E-01  4.02377E-01
  9.85000E+01  7.00476E-01  1.08963E+00  2.45167E+00  2.73457E-01  3.24550E-01  4.06226E-01
  9.85833E+01  7.06350E-01  1.09877E+00  2.47222E+00  2.76300E-01  3.27833E-01  4.10094E-01
  9.86667E+01  7.12223E-01  1.10790E+00  2.49278E+00  2.79152E-01  3.31130E-01  4.13981E-01
  9.87500E+01  7.18095E-01  1.11704E+00  2.51333E+00  2.82013E-01  3.34439E-01  4.17887E-01
  9.88333E+01  7.23969E-01  1.12617E+00  2.53389E+00  2.84883E-01  3.37761E-01  4.21812E-01
  9.89167E+01  7.29842E-01  1.13531E+00  2.55445E+00  2.87762E-01  3.41096E-01  4.25755E-01
  9.90000E+01  7.35714E-01  1.14444E+00  2.57500E+00  2.90650E-01  3.44443E-01  4.29717E-01
  9.90833E+01  7.41588E-01  1.15358E+00  2.59556E+00  2.93546E-01  3.47803E-01  4.33697E-01
  9.91667E+01  7.47461E-01  1.16272E+00  2.61611E+00  2.96450E-01  3.51174E-01  4.37695E-01
  9.92500E+01  7.53334E-01  1.17185E+00  2.63667E+00  2.99363E-01  3.54558E-01  4.41712E-01
  9.93333E+01  7.59207E-01  1.18099E+00  2.65722E+00  3.02284E-01  3.57955E-01  4.45746E-01
  9.94167E+01  7.65080E-01  1.19012E+00  2.67778E+00  3.05213E-01  3.61363E-01  4.49798E-01
  9.95000E+01  7.70953E-01  1.19926E+00  2.69833E+00  3.08150E-01  3.64783E-01  4.53868E-01
  9.95833E+01  7.76826E-01  1.20840E+00  2.71889E+00  3.11095E-01  3.68214E-01  4.57955E-01
  9.96667E+01  7.82699E-01  1.21753E+00  2.73945E+00  3.14048E-01  3.71658E-01  4.62060E-01
  9.97500E+01  7.88572E-01  1.22667E+00  2.76000E+00  3.17009E-01  3.75113E-01  4.66183E-01
  9.98333E+01  7.94445E-01  1.23580E+00  2.78056E+00  3.19978E-01  3.78579E-01  4.70322E-01
  9.99167E+01  8.00318E-01  1.24494E+00  2.80111E+00  3.22954E-01  3.82057E-01  4.74479E-01
